Airfoil_Name,Camber,Camber_Location,Thickness,Thickness_Location,Reynolds_Number,Cl,Cd,peak_LD_2d,aoa_2d,peak_LD_3d,aoa_3d,airfoil
goe436,0.036227,0.3,0.110005,0.3,500000.0,0.5097,0.0171588267316613,96.36796193497226,8.0,29.70482818965151,1.0,
s4180,0.043669,0.379,0.09784,0.261,500000.0,0.5685,0.019142975095645,109.79532163742692,6.0,29.697578206082003,1.0,
e297,-0.0,0.012,0.11388,0.377,500000.0,0.3316,0.0111777525551215,55.85806451612903,4.0,29.66607091763385,3.0,
goe437,0.047343,0.4,0.070503,0.3,500000.0,0.6272,0.0211513755408703,109.15789473684212,4.0,29.65291778721793,1.0,
mrc-20,0.0294,0.467,0.155882,0.382,500000.0,0.4943,0.0166698173038708,98.74745417515274,5.0,29.65239456374967,1.0,
b737c,0.014043,0.204,0.100001,0.399,500000.0,0.5121,0.0172706617552009,84.13422818791946,4.0,29.65144053300596,3.0,
rc12n1,0.013728,0.3,0.120215,0.376,500000.0,0.4544,0.0153422848918708,86.47348951911222,5.0,29.617491996955813,3.0,
naca0008,0.0,0.95,0.08002,0.3,500000.0,0.2705,0.0091400957587693,48.14463111760409,6.0,29.594875933380905,2.0,
cast102,0.015413,0.695,0.121813,0.454,500000.0,0.5037,0.0170211265631964,83.88203017832649,3.0,29.592635841690704,2.0,
rc10b3,0.016608,0.303,0.099731,0.377,500000.0,0.4615,0.0155958065596079,74.2316258351893,4.0,29.59128777573149,2.0,
goe285,0.035083,0.4,0.117303,0.3,500000.0,0.5097,0.0172288267316613,88.36817262306137,9.0,29.58413871928529,1.0,
l188root,0.01994,0.517,0.139852,0.413,500000.0,0.489,0.0165346562699004,90.55005500550055,5.0,29.57424648071882,2.0,
rae5212,0.018277,0.691,0.11946,0.355,500000.0,0.4029,0.0136389103189994,65.73834196891191,2.0,29.540483116070185,1.0,
n2414,0.018767,0.448,0.140092,0.299,500000.0,0.3416,0.0115698539849791,87.15370018975331,6.0,29.5250052804029,1.0,
fx69h098,0.016904,0.225,0.098899,0.282,500000.0,0.3443,0.0116692054705697,81.68256721595836,7.0,29.50500793463092,1.0,
goe142,0.038461,0.349,0.061631,0.249,500000.0,0.6157,0.0208761149983191,98.9662447257384,5.0,29.493035464193103,2.0,
s8025,0.004868,0.169,0.079823,0.228,500000.0,0.3768,0.0127768326370558,65.44769085768144,6.0,29.490877019644905,3.0,
clarym15,0.034867,0.401,0.150007,0.296,500000.0,0.3921,0.0133073798857319,87.93141592920355,3.0,29.46485359002982,0.0,
e471,0.047,0.533,0.062597,0.298,500000.0,0.6763,0.0229581310219352,153.92307692307693,3.0,29.457972835586283,0.0,
ys930,0.0303,0.592,0.090909,0.35,500000.0,0.5486,0.0186404902627353,116.07361963190183,3.0,29.43055639994186,1.0,
vr12,0.022402,0.2,0.105649,0.35,500000.0,0.3644,0.012382650523323,72.5130890052356,7.0,29.42827137967292,1.0,
naca661212,0.010664,0.5,0.120002,0.45,500000.0,0.4979,0.016923579356654,65.17015706806282,3.0,29.420490163875016,3.0,
s8038,0.009247,0.295,0.130064,0.329,500000.0,0.4276,0.0145370988017934,71.33275261324042,6.0,29.41439731752033,3.0,
s4233,0.032308,0.44,0.136565,0.338,500000.0,0.4758,0.0161777396825934,110.77170418006432,6.0,29.41078354177866,1.0,
hq3013,0.029533,0.5,0.129871,0.35,500000.0,0.4168,0.0141855889931756,105.43016759776536,5.0,29.381931212056976,0.0,
mh122,0.035083,0.624,0.093227,0.336,500000.0,0.5429,0.0184775042777486,131.0429447852761,3.0,29.38167361994774,0.0,
goe318,0.041934,0.3,0.091307,0.299,500000.0,0.5589,0.0190276714920494,93.15110098709188,8.0,29.373010787658945,2.0,
avistar,0.022845,0.379,0.145217,0.342,500000.0,0.4537,0.0154484801806531,80.45405405405405,4.0,29.36858478597724,2.0,
clarkz,0.03941,0.4,0.117503,0.3,500000.0,0.5937,0.0202197376477644,100.32686414708886,5.0,29.362398777990137,1.0,
fx84w140,0.042044,0.402,0.14082,0.371,500000.0,0.4514,0.0153805230936689,117.26040658276864,7.0,29.348806750650024,0.0,
e374,0.02264,0.389,0.109226,0.362,500000.0,0.5035,0.017163582993376,102.72392638036813,5.0,29.33536664193689,2.0,
e853,0.031016,0.561,0.116092,0.371,500000.0,0.4719,0.0160893299309897,120.07255139056832,5.0,29.329997086520752,0.0,
fx74080,0.043088,0.467,0.08151,0.435,500000.0,0.5871,0.0200178931689646,121.3103448275862,3.0,29.328760776395228,0.0,
fx601001,0.03518,0.597,0.101206,0.308,500000.0,0.5083,0.0173354555258038,103.33696837513632,4.0,29.321410057174216,0.0,
lwk79100,-0.0,0.067,0.09994,0.279,500000.0,0.3312,0.0112978242825304,59.33609958506224,5.0,29.31537893646724,3.0,
rae100,0.0,0.013,0.099956,0.26,500000.0,0.3765,0.0128483697133877,60.16161616161616,5.0,29.303328624463003,3.0,
mrc12,0.029101,0.451,0.139374,0.386,500000.0,0.463,0.0158077378813332,105.54899645808736,5.0,29.28945327128289,1.0,
hq3513,0.034424,0.5,0.130003,0.35,500000.0,0.4812,0.0164312646037488,105.07531865585167,4.0,29.28563391829334,0.0,
n64008a,-0.0,0.012,0.07996,0.4,500000.0,0.2298,0.007847567200234,39.74738675958188,4.0,29.28296045596749,2.0,
fx79l120,-0.0,0.999,0.12068,0.339,500000.0,0.4224,0.0144415776609778,58.43252305113161,6.0,29.2488819376954,4.0,
s9032,0.0,0.01,0.09,0.25,500000.0,0.3892,0.0133125308279885,59.76991150442478,6.0,29.23561304975432,3.0,
oa213,0.033122,0.25,0.125675,0.325,500000.0,0.4112,0.0140719490778513,74.55497382198953,7.0,29.221254122302955,2.0,
goe398,0.044519,0.401,0.138532,0.299,500000.0,0.4809,0.0164604559234607,96.08695652173913,5.0,29.21547265981767,0.0,
p51htip,0.012855,0.475,0.119986,0.45,500000.0,0.4698,0.016085273450799,67.04242424242425,4.0,29.20683950055329,3.0,
prandtl-d-wingtip,-0.000672,0.961,0.09632,0.269,500000.0,0.3946,0.0135210311761616,62.510288065843625,5.0,29.18416464387004,3.0,
tempest2,0.009007,0.408,0.11999,0.373,500000.0,0.3531,0.0120990297021811,69.65714285714286,4.0,29.18415845663609,2.0,
e908,0.027614,0.663,0.090074,0.443,500000.0,0.6159,0.0211053392443385,89.26086956521739,2.0,29.18218905982353,2.0,
fx66h80,0.024611,0.25,0.08002,0.279,500000.0,0.4646,0.0159333170343543,87.49999999999999,6.0,29.1590256440804,3.0,
n64012,0.0,0.012,0.11962,0.4,500000.0,0.3384,0.0116083666541161,56.14123581336696,4.0,29.151387967230505,3.0,
mh201,0.026002,0.459,0.130801,0.363,500000.0,0.4602,0.0157909357256403,95.59562841530057,4.0,29.14330144810571,0.0,
mb253515sm,0.024054,0.375,0.14958,0.35,500000.0,0.4261,0.0146391444812342,92.18095238095238,6.0,29.106892178447453,2.0,
ht34,1e-06,0.12,0.069735,0.25,500000.0,0.2418,0.0083094941776329,50.35454545454545,5.0,29.099244169502303,2.0,
geminism,0.021989,0.379,0.15379,0.342,500000.0,0.4258,0.0146395738391622,92.46925260170296,6.0,29.085546114801776,2.0,
prandtl-d-centerline,0.035199,0.373,0.120229,0.311,500000.0,0.4528,0.0155679280488127,101.1569301260023,6.0,29.085437611238923,2.0,
e214,0.040285,0.525,0.111072,0.331,500000.0,0.6054,0.0208151163535196,120.65217391304348,5.0,29.08463203942808,0.0,
naca2415,0.018777,0.4,0.150008,0.3,500000.0,0.4479,0.015402652942815,86.03336422613532,6.0,29.07940610379933,2.0,
goe682,0.042366,0.4,0.106508,0.3,500000.0,0.6193,0.0213026097929042,106.45502645502646,5.0,29.07155536437068,1.0,
clarkyh,0.024035,0.303,0.119047,0.303,500000.0,0.4253,0.014633637748331,80.21158129175947,3.0,29.063176724359284,1.0,
goe06k,0.030739,0.5,0.075,0.5,500000.0,0.6051,0.0208215170317351,118.620178041543,3.0,29.061283050496986,1.0,
goe596,0.039058,0.4,0.097506,0.3,500000.0,0.5071,0.0174498256163782,106.34146341463416,5.0,29.06046233058286,1.0,
raf48,0.027735,0.4,0.149611,0.3,500000.0,0.3553,0.012227392007054,97.34929078014186,7.0,29.05770910060188,1.0,
fx60126,0.035058,0.565,0.125938,0.279,500000.0,0.5106,0.0175732143103891,103.016157989228,6.0,29.05558374133856,0.0,
goe601,0.024082,0.505,0.160682,0.306,500000.0,0.4885,0.0168163534514449,79.87791342952275,4.0,29.04910398145956,2.0,
fx68h120,0.023102,0.339,0.11807,0.25,500000.0,0.341,0.0117445166912161,74.68392993145468,7.0,29.034826120604627,1.0,
naca001034,0.0,0.025,0.1,0.4,500000.0,0.3604,0.012414080638379,47.735099337748345,3.0,29.03154977790272,3.0,
e186,0.012806,0.29,0.102746,0.31,500000.0,0.4133,0.0142367888016669,76.14914425427874,5.0,29.0304229245578,3.0,
n2415,0.018575,0.448,0.150101,0.299,500000.0,0.448,0.0154360079290154,86.71947809878844,6.0,29.0230480614021,2.0,
e197,0.027882,0.444,0.134874,0.342,500000.0,0.5203,0.0179276864184089,109.14539400665926,6.0,29.022149755237383,2.0,
du84132v,0.029607,0.453,0.136305,0.339,500000.0,0.4664,0.0160760727646209,81.74188440221694,6.0,29.012060770614216,0.0,
naca001234,-0.0,0.012,0.12,0.4,500000.0,0.3353,0.0115601571661163,49.77349943374859,4.0,29.004795971354923,3.0,
s9026,-0.0,0.626,0.095,0.273,500000.0,0.3731,0.0128729276771144,60.70409982174688,6.0,28.98330584605856,3.0,
supermarine371i,0.009198,0.5,0.13,0.4,500000.0,0.5436,0.0187759855229177,72.6388888888889,5.0,28.95187575301909,4.0,
sc20710,0.020999,0.81,0.099816,0.379,500000.0,0.5198,0.0179582114706077,66.30102040816327,0.0,28.94497599890484,0.0,
e220,0.024846,0.377,0.114691,0.369,500000.0,0.5102,0.0176279234524212,104.2808219178082,6.0,28.94271701241825,2.0,
hobie,0.038895,0.45,0.08496,0.25,500000.0,0.4599,0.0158905988929482,103.72941176470589,4.0,28.941640469201538,0.0,
nacacyh,0.027664,0.398,0.117018,0.298,500000.0,0.3529,0.0121937420132482,89.92653061224489,7.0,28.94107482482252,0.0,
m15,0.037701,0.3,0.120003,0.3,500000.0,0.449,0.0155295989840633,101.00755667506296,8.0,28.91253022442944,1.0,
npl9660,0.010324,0.198,0.113012,0.342,500000.0,0.3806,0.0131646131134821,69.61007311129164,7.0,28.91083822358744,3.0,
sc1095,0.007963,0.269,0.094954,0.269,500000.0,0.3317,0.0114802364956804,69.10105757931844,10.0,28.893133005126195,2.0,
e360,0.015417,0.272,0.12236,0.369,500000.0,0.4109,0.0142227132228831,69.25925925925925,5.0,28.89040885243308,3.0,
e393,0.040038,0.477,0.115309,0.323,500000.0,0.5389,0.0186554583319258,124.36058700209642,6.0,28.886987948066647,0.0,
goe493,0.032724,0.503,0.150045,0.304,500000.0,0.4182,0.0144793659645814,105.48740416210296,5.0,28.882480146090423,0.0,
goe495,0.049222,0.5,0.06901,0.3,500000.0,0.6208,0.0215022691028788,87.80763790664781,0.0,28.87137152966253,0.0,
e904,0.013394,0.503,0.089989,0.449,500000.0,0.4779,0.0165527398579761,66.68275030156815,3.0,28.87135326842698,2.0,
goe676,0.019619,0.3,0.119001,0.3,500000.0,0.4129,0.0143044129132921,86.25984251968502,6.0,28.865218202441564,2.0,
hq3514,0.033758,0.5,0.140005,0.35,500000.0,0.4852,0.0168160244503408,100.2980132450331,4.0,28.853430930291328,0.0,
naca4415,0.039618,0.403,0.149946,0.309,500000.0,0.5284,0.0183157892159256,96.17956064947468,5.0,28.84942569335506,1.0,
s9027,0.0,0.038,0.08,0.229,500000.0,0.3736,0.0129569089707622,57.62726488352028,6.0,28.834037565830023,3.0,
as6092,0.054403,0.469,0.050633,0.123,500000.0,0.5866,0.0203459166799402,104.30875576036864,3.0,28.831337964651564,0.0,
hq3014,0.029372,0.5,0.139862,0.35,500000.0,0.4136,0.0143460785820746,99.22587486744432,5.0,28.83017806111772,0.0,
m12,0.019236,0.3,0.119301,0.3,500000.0,0.4515,0.0156639042936246,86.78853754940711,6.0,28.82423127315481,2.0,
fx84w150,0.042029,0.403,0.149895,0.37,500000.0,0.4609,0.0159950812156774,115.54079696394686,7.0,28.81510845648307,0.0,
e361,0.016483,0.28,0.12108,0.371,500000.0,0.4161,0.0144437555563589,73.29752953813104,5.0,28.80829700948576,3.0,
fx66h60,0.01673,0.17,0.06017,0.222,500000.0,0.4087,0.0141951895850036,121.08019639934534,7.0,28.79144357689783,3.0,
goe114,0.034964,0.497,0.095641,0.297,500000.0,0.4998,0.0173645673295419,62.39700374531836,1.0,28.78274998247161,1.0,
s8037,0.026525,0.34,0.160061,0.34,500000.0,0.4442,0.0154390449754011,98.0377358490566,6.0,28.7712096640524,2.0,
isa571,0.034821,0.301,0.073706,0.299,500000.0,0.5901,0.0205101453094407,95.4409005628518,5.0,28.771127220068013,1.0,
goe456,0.051511,0.4,0.072044,0.299,500000.0,0.577,0.0200575990702686,120.12080536912752,3.0,28.76715193969986,0.0,
goe458,0.051511,0.4,0.072044,0.299,500000.0,0.5772,0.0200662436178129,120.13422818791946,3.0,28.764726024138163,0.0,
rc410,0.020979,0.303,0.099802,0.379,500000.0,0.3973,0.0138311003428611,69.46969696969697,8.0,28.72511876504925,2.0,
oaf095,0.039056,0.531,0.094792,0.232,500000.0,0.5316,0.0185128135846238,115.01170960187352,4.0,28.71524620339334,0.0,
npl9615,0.010324,0.198,0.113012,0.342,500000.0,0.4631,0.0161312059611638,70.9466984884646,7.0,28.708330989940976,3.0,
ls413mod,0.021179,0.424,0.130208,0.349,500000.0,0.4934,0.0171965284559737,86.46265560165976,3.0,28.691837498666903,0.0,
usa41,0.044119,0.4,0.066,0.3,500000.0,0.4893,0.017055646948547,104.04873477038426,6.0,28.68844562015759,0.0,
sd7062,0.039706,0.388,0.139994,0.272,500000.0,0.4551,0.0158661263023459,98.58802502234136,6.0,28.68374997952137,0.0,
naca632a015,0.016262,0.146,0.149869,0.37,500000.0,0.4307,0.0150267384092599,75.98824393828068,8.0,28.662241151053006,3.0,
s9033,0.0,0.029,0.07498,0.228,500000.0,0.3576,0.0124887947330633,56.3327674023769,6.0,28.63366783131412,3.0,
n64015a,-0.0,0.05,0.14974,0.4,500000.0,0.444,0.015512392673262,64.13833528722158,5.0,28.62227699826732,4.0,
sd8020,5e-06,0.421,0.10102,0.275,500000.0,0.3829,0.0133803740635566,62.90322580645162,6.0,28.61653928217773,3.0,
goe478,0.042134,0.396,0.133537,0.301,500000.0,0.5631,0.0196841424929497,100.54377880184332,6.0,28.6067833639024,1.0,
goe559,0.034195,0.3,0.111501,0.3,500000.0,0.5181,0.0181121367044337,64.28039702233251,1.0,28.6051286192629,1.0,
fx77080,-0.0,0.01,0.08048,0.279,500000.0,0.3084,0.0107817213562913,57.99618320610687,5.0,28.60396682576498,2.0,
n0009sm,-0.0,0.01,0.09018,0.309,500000.0,0.2898,0.0101350529663123,55.6433007985803,5.0,28.59383181945464,2.0,
e485,0.011407,0.239,0.125252,0.328,500000.0,0.398,0.0139219481424773,73.32832456799399,8.0,28.587953059935664,3.0,
mh200,0.021107,0.498,0.129606,0.395,500000.0,0.4472,0.0156491890104167,96.1564245810056,5.0,28.576560721601982,1.0,
eh2010,0.019922,0.259,0.100778,0.287,500000.0,0.4954,0.017340586059611,87.46369796708615,7.0,28.568815280924365,3.0,
n63015a,-0.0,0.025,0.14992,0.35,500000.0,0.444,0.015542392673262,64.46533490011751,5.0,28.567030143552007,4.0,
naca0010,0.0,0.025,0.10004,0.3,500000.0,0.3838,0.013436214460117,54.69565217391304,4.0,28.56459318502553,3.0,
sc20410,0.011115,0.85,0.0997,0.38,500000.0,0.3471,0.0121517022323181,53.041695146958304,5.0,28.5638993915493,1.0,
e209,0.019896,0.432,0.136924,0.338,500000.0,0.4567,0.0159907587643172,99.67519685039368,7.0,28.56024574763194,2.0,
goe396,0.057253,0.4,0.047006,0.2,500000.0,0.5566,0.0195015924615215,229.6949891067538,6.0,28.54125893042957,0.0,
raf30,-0.0,0.05,0.1264,0.3,500000.0,0.3097,0.0108518121260378,59.02077151335312,12.0,28.53901232374868,3.0,
n10,0.035201,0.403,0.11225,0.297,500000.0,0.6113,0.0214239395379039,94.39288476411446,6.0,28.533500989324,0.0,
s2027,0.027402,0.383,0.14503,0.294,500000.0,0.4137,0.0144991766734727,99.32407407407406,7.0,28.53265459940852,1.0,
ms313,0.017525,0.675,0.131386,0.376,500000.0,0.5053,0.0177115829726381,74.05502392344498,2.0,28.52935284105405,1.0,
fx79w151a,0.037734,0.371,0.15164,0.339,500000.0,0.4706,0.0165034464971018,103.4313725490196,7.0,28.51525589413341,1.0,
npl9627,0.00913,0.402,0.121605,0.308,500000.0,0.4566,0.0160173386182107,65.52206673842842,4.0,28.50660842500219,3.0,
e168,0.0,0.011,0.12442,0.267,500000.0,0.4617,0.0162027209993003,72.4887285843102,7.0,28.49521386068044,4.0,
goe309,0.045928,0.3,0.084301,0.3,500000.0,0.5956,0.0209043582713542,97.99575821845175,5.0,28.49166629602625,2.0,
fx83w108,0.042155,0.533,0.108684,0.309,500000.0,0.5513,0.0193517013707702,128.69736842105263,4.0,28.4884511928605,0.0,
pmc19sm,0.02129,0.175,0.09194,0.342,500000.0,0.3901,0.0137487958873853,78.34736842105264,6.0,28.373393800828733,3.0,
goe655,0.041939,0.4,0.139023,0.3,500000.0,0.4517,0.0159206689404293,90.41244573082489,8.0,28.371923421693687,0.0,
rc1264c,0.008625,0.35,0.120002,0.4,500000.0,0.4634,0.016341614694442,58.836545324768025,6.0,28.35705091967488,3.0,
n8h12,0.03286,0.301,0.119818,0.301,500000.0,0.4835,0.0170543550929916,102.42843951985226,8.0,28.35052966609636,2.0,
sc20612,0.019007,0.82,0.120011,0.379,500000.0,0.4485,0.0158327940944839,63.140589569160994,1.0,28.32728053706296,0.0,
goe143,0.037006,0.3,0.07448,0.2,500000.0,0.6182,0.0218316334008374,95.4225352112676,5.0,28.31670854166536,2.0,
goe362,0.051362,0.4,0.06602,0.2,500000.0,0.5595,0.0197628007468759,69.58955223880596,0.0,28.31076461105569,0.0,
n11,0.042642,0.402,0.109473,0.297,500000.0,0.6501,0.0229667423977593,100.50647820965844,2.0,28.306147591197988,0.0,
e203,0.026553,0.493,0.13649,0.334,500000.0,0.463,0.0163577378813333,109.08695652173914,6.0,28.30464721704304,1.0,
hq3015,0.029364,0.5,0.149832,0.35,500000.0,0.4121,0.0145596970868355,96.72182006204756,5.0,28.304160281782924,0.0,
s8036,0.018926,0.342,0.160057,0.369,500000.0,0.4875,0.0172298039868666,83.28936521022258,7.0,28.29399570486089,3.0,
eh2510,0.024667,0.25,0.099939,0.3,500000.0,0.3999,0.0141387200213659,69.92473118279571,4.0,28.2840313264344,2.0,
mh25,0.014688,0.396,0.099834,0.396,500000.0,0.5297,0.0187473003686011,78.17739975698663,3.0,28.25473479302466,2.0,
goe584,0.047402,0.4,0.127021,0.3,500000.0,0.5874,0.0207910880499525,112.90766208251472,6.0,28.252489652716463,1.0,
joukowsk,0.0,0.095,0.118,0.25,500000.0,0.4394,0.0155602165808042,65.42429284525791,7.0,28.23868149380797,4.0,
n63415,0.020755,0.55,0.150055,0.348,500000.0,0.4614,0.0163423504632084,100.31620553359684,6.0,28.23339280593392,1.0,
n64015,-0.0,0.025,0.14964,0.35,500000.0,0.4603,0.0163043828344666,65.21739130434783,5.0,28.23167271483276,4.0,
goe442,0.041717,0.399,0.077078,0.2,500000.0,0.4747,0.0168185856941817,100.3733602421796,5.0,28.224727609778604,0.0,
npl9626,0.007282,0.308,0.12066,0.308,500000.0,0.418,0.0148131031239501,63.697104677060125,4.0,28.218260313341588,3.0,
ls413,0.023473,0.674,0.129316,0.376,500000.0,0.5089,0.0180483109245962,95.98870056497177,3.0,28.19654438169453,0.0,
ua79sfm,-0.291031,0.384,1.213235,1.13,500000.0,0.7578,0.0268850473670832,140.8550185873606,6.0,28.18667155959012,6.0,
goe397,0.039104,0.4,0.051002,0.3,500000.0,0.4859,0.0172414806281445,113.1578947368421,4.0,28.182034390180515,1.0,
e854,0.032917,0.526,0.134104,0.323,500000.0,0.4886,0.0173400125172071,115.720207253886,6.0,28.17760365023632,0.0,
doa5,0.024918,0.761,0.162115,0.421,500000.0,0.4278,0.0151835054435967,73.46695557963163,3.0,28.17531179405042,0.0,
lwk80120k25,-0.0,0.721,0.12062,0.402,500000.0,0.3214,0.0114083249283079,48.41022790439133,9.0,28.172409360685045,3.0,
as6093,0.053177,0.466,0.06083,0.124,500000.0,0.5701,0.0202411967683808,99.9,4.0,28.16533066318308,0.0,
j5012,1e-06,0.835,0.12,0.345,500000.0,0.3339,0.0118550726759789,59.48717948717949,7.0,28.16515842003717,3.0,
n5h10,0.02188,0.4,0.099,0.4,500000.0,0.4789,0.0170085703166938,69.07563025210084,4.0,28.156393575888146,3.0,
s1048,0.0,0.615,0.1397,0.27,500000.0,0.4354,0.0154691777627178,75.07259528130672,7.0,28.146292367869407,4.0,
ah80129,0.040565,0.435,0.12865,0.402,500000.0,0.3997,0.014202731301719,120.95238095238096,6.0,28.142474254344368,0.0,
hs1606,0.043852,0.46,0.06017,0.18,500000.0,0.5714,0.0203067680572752,106.02370689655172,4.0,28.1384018563843,0.0,
dfvlrr4,0.020638,0.805,0.133827,0.378,500000.0,0.4372,0.0155379969358979,69.22340425531914,2.0,28.137474978510387,0.0,
clarym18,0.034719,0.402,0.180018,0.295,500000.0,0.4823,0.0171409541017337,76.53225806451613,5.0,28.137290207854665,1.0,
goe802b,0.058953,0.4,0.098007,0.3,500000.0,0.7515,0.0267089675787693,259.9378881987578,6.0,28.13661732838217,1.0,
goe121,0.04568,0.399,0.066509,0.199,500000.0,0.5097,0.0181288267316613,99.05218317358892,4.0,28.115443296163622,0.0,
sc1095r8,0.021334,0.203,0.093404,0.263,500000.0,0.4144,0.0147408842842638,67.310686482661,8.0,28.112289060051765,3.0,
ncambre,0.013209,0.159,0.115215,0.312,500000.0,0.476,0.0169348683261151,73.6595394736842,7.0,28.107688281577268,3.0,
tempest1,0.010003,0.404,0.144999,0.376,500000.0,0.4492,0.0159863261826461,69.98995983935744,5.0,28.099013798906817,3.0,
e521,5e-06,0.917,0.13768,0.37,500000.0,0.447,0.0159124917704114,58.46337579617834,7.0,28.091137858822147,4.0,
goe449,0.051662,0.401,0.169553,0.301,500000.0,0.5366,0.019102824537813,95.98690364826942,4.0,28.09008683181007,0.0,
p51dtip,0.012901,0.463,0.114182,0.463,500000.0,0.482,0.0171601207056191,74.54773869346734,4.0,28.088380511342585,3.0,
nacam2,-0.0,0.1,0.0806,0.3,500000.0,0.2723,0.0096966841694984,44.736,5.0,28.081764368126823,2.0,
b540ols,-0.0,0.016,0.0971,0.225,500000.0,0.345,0.0122872746121206,58.75836431226766,7.0,28.07782937150912,3.0,
sc1094r8,0.021479,0.216,0.094043,0.276,500000.0,0.417,0.0148518338586603,67.67491166077738,7.0,28.077340749192377,2.0,
fx601261,0.040177,0.533,0.125953,0.279,500000.0,0.5787,0.0206111732173611,102.62962962962963,5.0,28.07700434599964,0.0,
e434,0.04322,0.411,0.13355,0.386,500000.0,0.4741,0.0168872671704162,121.27018299246502,6.0,28.07440630953865,0.0,
dormoy,0.028428,0.402,0.089993,0.298,500000.0,0.4901,0.0174649883793732,63.77610693400167,3.0,28.061856633058145,0.0,
n13,0.001085,0.95,0.118,0.3,500000.0,0.37,0.0131866615786542,59.8100407055631,7.0,28.058655922355182,3.0,
goe432,0.041748,0.4,0.077023,0.2,500000.0,0.4707,0.0167769714982297,55.50707547169812,0.0,28.05631517283485,0.0,
ames03,0.012183,0.175,0.1,0.375,500000.0,0.2775,0.009893747137993,72.39529757531227,8.0,28.04801822096014,2.0,
ls013,0.0,0.025,0.12864,0.4,500000.0,0.3527,0.0125784573201731,52.28915662650602,7.0,28.04000451107339,3.0,
wb13535sm,0.036832,0.5,0.135512,0.25,500000.0,0.5096,0.0181750096344026,94.24702058504874,4.0,28.038499579961737,1.0,
n642415,0.020712,0.55,0.14974,0.352,500000.0,0.4589,0.0163761914666628,101.1334002006018,6.0,28.02238853485477,1.0,
naca642415,0.020711,0.55,0.14974,0.352,500000.0,0.4589,0.0163761914666628,101.1334002006018,6.0,28.02238853485477,1.0,
usa48,0.027573,0.4,0.149013,0.3,500000.0,0.4326,0.0154381636042024,82.73204903677758,6.0,28.021467519766563,1.0,
defcnd2,0.038488,0.286,0.147333,0.286,500000.0,0.4212,0.01503366807698,89.03044871794872,7.0,28.017114508797345,1.0,
n63215,0.010377,0.55,0.150022,0.349,500000.0,0.4056,0.0144806579150047,84.46107784431139,6.0,28.009777068189667,2.0,
e71,0.046134,0.531,0.051637,0.257,500000.0,0.6557,0.0234105817714677,132.0844327176781,3.0,28.00870163761381,0.0,
naca632615,0.031146,0.55,0.150101,0.347,500000.0,0.5155,0.0184114998508178,111.50425733207192,6.0,27.998805321506712,0.0,
sc20712,0.022049,0.811,0.119921,0.378,500000.0,0.5417,0.0193487646679762,64.79665071770334,0.0,27.99661938607159,0.0,
w1011,-1e-06,0.924,0.110006,0.254,500000.0,0.4798,0.0171408817659992,65.6119900083264,7.0,27.99155880952019,4.0,
ultimate,-0.003441,0.967,0.128472,0.342,500000.0,0.444,0.015862392673262,52.35849056603774,4.0,27.99073312240049,4.0,
e520,-8e-06,0.232,0.15008,0.367,500000.0,0.4611,0.0164819866677965,61.94599627560522,6.0,27.97599641922564,4.0,
mh94,0.013609,0.731,0.160302,0.335,500000.0,0.3507,0.0125357751615986,62.332802547770704,6.0,27.97593251945944,1.0,
e598,0.04537,0.33,0.111413,0.248,500000.0,0.58,0.0207375818484973,108.94128113879005,8.0,27.968545428165623,2.0,
goe494,0.050719,0.5,0.049546,0.2,500000.0,0.6177,0.0220884922721118,99.53488372093024,1.0,27.964787835695137,0.0,
tsagi_r3a,0.031677,0.241,0.120896,0.231,500000.0,0.4013,0.0143507249429112,85.56257901390644,10.0,27.963744103271186,1.0,
oa209,0.015559,0.171,0.090092,0.293,500000.0,0.4184,0.0149656318010703,74.84939759036145,8.0,27.957389675327622,3.0,
s3,0.016793,0.15,0.109997,0.3,500000.0,0.3329,0.0119101022016133,76.14285714285714,7.0,27.95106157484572,2.0,
b737b,0.007093,0.097,0.12557,0.296,500000.0,0.3441,0.012314049599378,69.14699162223916,7.0,27.94369124657252,2.0,
ames02,0.003867,0.15,0.077353,0.3,500000.0,0.2256,0.0080759407351627,53.96196513470682,6.0,27.93482609620149,2.0,
raf15,0.024612,0.3,0.064912,0.15,500000.0,0.3349,0.0119901180467882,81.57644824311491,5.0,27.93133467853616,1.0,
raf34,0.019473,0.3,0.126401,0.3,500000.0,0.4142,0.0148346783649299,91.02204408817636,6.0,27.92106372721861,2.0,
goe385,0.039951,0.3,0.098908,0.3,500000.0,0.6445,0.0230952517765287,97.95268425841677,6.0,27.906169035792555,2.0,
a63a108c,0.003869,0.15,0.077351,0.3,500000.0,0.225,0.0080658162338887,53.87173396674584,6.0,27.895502882232325,2.0,
goe457,0.041,0.399,0.078385,0.2,500000.0,0.477,0.0171005564815896,100.08040201005024,5.0,27.893829099277337,0.0,
usa35b,0.039982,0.397,0.116173,0.297,500000.0,0.6241,0.0223761127646581,105.85414585414588,4.0,27.891350323624213,0.0,
oa212,0.02293,0.318,0.1201,0.318,500000.0,0.4951,0.0177594583204722,81.99199999999999,8.0,27.878102533638184,3.0,
e477,-0.0,0.025,0.15354,0.317,500000.0,0.4362,0.015655289658887,67.92364990689013,7.0,27.862786924059403,4.0,
kc135a,0.012246,0.201,0.15493,0.351,500000.0,0.4727,0.0169676288033181,88.25211864406779,6.0,27.858930996154307,3.0,
